t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10,t+11,t+12,t+13,t+14,t+15,t+16,t+17,t+18,t+19,t+20,t+21,t+22,t+23,t+24,t+25,t+26,t+27,t+28,t+29,t+30
8.519208340108147537e-02,1.727044638997184967e+00,-1.193156518910415631e+00,2.455954192090738786e-01,7.311959755722022836e-01,-4.455906938906301074e-01,9.890035989728203358e-02,-3.340422916790347641e-01,-1.367250868126603569e+00,-1.084625635995495996e+00,1.314628856134455903e+00,9.530954081771428332e-02,1.753397428581647821e-01,2.501409684813564738e+00,5.210025812911381893e-01,-4.796349922754147843e-01,7.488662312621748862e-01,8.540285862018461849e-01,-6.686864263497531713e-01,-2.151035309713124066e-01,1.334393729612477930e+00,8.605884703133960256e-01,-1.840034563400826662e-01,-5.641405698560585380e-01,1.340465453198364187e+00,1.408548523532153207e-01,-3.188830522638066989e-01,5.081435385506974933e-01,5.591248989800103875e-01,-3.762018047070874727e-01
-4.764547428779246641e-01,9.423341870717186763e-01,2.701041207842686531e-01,6.553277782428561515e-01,3.886850539308772112e-01,-3.493250749530513177e-01,5.723420372725818162e-01,4.680302858205345751e-01,7.907089789082579756e-01,3.377828997354465623e-01,2.224361119575035406e-01,2.242352398726468188e-01,5.701880194101615479e-02,-7.997314012094436375e-02,-1.458734413536697250e-01,-2.405857099153773659e-01,4.540028617999919969e-01,-5.788420210608711258e-01,2.107330931336078017e-01,-2.437449964599903152e-01,4.647388797045924891e-01,4.628689574958194664e-01,1.155014430927683022e-01,4.609231938292652764e-01,1.951726413893086209e-01,-4.436431733940762734e-01,2.851548833912136427e-01,-2.508762700394935596e-02,-2.009519973331679032e-01,-3.255316116251690262e-01
1.725211699548743427e+00,-4.996783679735497530e-01,-1.965964120043721675e+00,-5.299474364203700993e+00,3.255063312880249971e+00,3.212072384655907387e-01,-1.890615783465136035e-01,3.664198647481950122e+00,-4.532898673685588631e-01,-4.164537886581864967e+00,2.268116953715155315e+00,-9.856274317657599537e-01,-1.687408778155855771e+00,1.226649993024583191e-01,2.591468721130199881e+00,-2.751285234166352289e+00,2.672523021064933779e+00,-6.470518688771954574e-01,1.440502092841787540e+00,1.885567024900582922e-01,2.323331678908015618e+00,-3.369763240454374031e+00,-5.501138604782277453e-01,-1.423619741298890684e+00,-5.209338074875404789e-01,2.756086431560514693e+00,-2.060741394158570328e-01,3.713701543293070340e-01,-1.093033764820229958e+00,2.208831147207866774e+00
-2.356409778858725435e-01,-9.326302429073647371e-01,3.124960713543080693e-01,-1.259367409686486527e-01,2.809713054032492718e-01,-4.014033523912940993e-01,-4.970727508698413732e-01,-6.454149797460022597e-01,-2.514514801373243236e-01,9.785535303264008000e-01,-4.843058374856530901e-01,-1.671838041377339823e-01,-3.498914590788685386e-01,1.810815992790331952e-01,1.443229645858183252e+00,4.548296438638919637e-01,1.885005732604086714e-01,1.027863189725949644e-01,-5.167269440578858841e-01,-2.358077576287200550e-01,-5.856785314554155963e-01,1.111851368826462849e+00,-6.552594808677328908e-01,8.528125741195320686e-02,-5.866591999165724491e-01,-6.742327684354071371e-01,3.265175102421399855e-01,-4.230317758472429968e-01,1.379242504942471657e-02,-3.588138626650236307e-01
3.351805878542798434e-01,1.526860828304258622e+00,1.144339979358173442e+00,1.433038733727182157e-01,-5.966113143199761604e-01,1.491257697772992163e-01,-4.579648515511692830e-01,8.916657210430202207e-01,-8.966233271987411602e-01,-8.089316639717949453e-01,5.358655165730604603e-02,-2.168561517388361892e+00,9.245063526638118701e-01,-6.104237499914098031e-01,-4.375952712319139959e-01,-8.730299340533606012e-01,-2.568596281885994759e-01,1.505473477656396497e+00,-1.572707908282188427e+00,-1.580299557808783062e+00,1.540473104462851683e+00,1.500918894384405296e-02,-1.065942731583017000e+00,4.270322057955750622e-02,2.441564313063000036e+00,3.332955985950014632e-01,-6.495763442563440293e-01,-9.250275490386722366e-02,-7.166066147234162464e-01,5.167832711675879320e-01
-8.877353157930876204e-01,7.697464237989536384e-01,-1.460376674533463870e+00,-6.163290809325839836e-01,1.136211871369314785e+00,1.476428015709749797e+00,-6.525416946350641734e-01,-1.165786017205666485e-02,7.487822011899886165e-01,-6.432707538430476601e-01,4.718134256756988387e-01,5.131144741462986270e-01,3.890752981176862774e-02,-1.567067995509623113e-01,-1.204985258141168941e-01,1.911949698326583791e-01,7.997244944843941994e-01,-6.820469696131430393e-01,2.799352223551545005e-01,1.403231581756961277e-01,-7.452151052717805035e-02,5.130770149574926942e-01,-1.968056254313824138e-01,5.200494265743825784e-01,-6.766939710009431397e-02,8.203148667816367867e-02,-1.364081308593009689e+00,5.193854639416359831e-01,-5.989851191940706032e-01,-2.381251503937581449e-01
8.678318506251461173e-01,-2.139810803738283751e-01,-2.317615738842852657e+00,9.264904985993412945e-01,1.391033077319606681e-01,2.360612683464516248e+00,2.231893602640455665e-01,6.239538316807498042e-01,-9.803169246181277219e-02,-1.912036823696023680e+00,8.554029036900417937e-01,-8.628387716628868054e-01,1.150842989820582307e+00,4.503094989354874400e-01,1.361401149652419651e+00,-6.463979587507366620e-02,-7.075854415591457114e-01,-2.000235525926934876e+00,2.664426595569628020e+00,-1.167743439826694346e-01,1.844780727619878546e-01,1.601378172247777343e+00,-2.609371710642124920e-01,-1.575387776629120773e-01,-2.080399577435088632e-01,-8.218339425962947198e-01,-1.876189231490098253e-01,3.363396787791293474e-01,-6.163692200315589176e-01,5.199365725794902193e-01
-1.571480467602795195e-01,6.204232584706189657e-01,-6.166134743540278851e-02,-9.973301230450795085e-01,8.036381757415658189e-01,4.966799548120074403e-01,9.377981115661986333e-01,1.256911613094288116e-01,3.600553056049935474e-01,-6.975512027974536400e-01,-4.141423947097253033e-01,-1.055782656150503040e+00,9.446823839153097868e-01,-4.720281565911960686e-01,-6.839895471642741809e-01,-5.568061321521236007e-01,1.276964445763117961e+00,1.355663164212906446e+00,2.971822011223316795e-01,1.001591765191893968e+00,2.891827259784283954e-02,4.356360974571099054e-01,4.440217150364247356e-01,8.262954585333889823e-02,4.348782188613314892e-01,8.791114138655684584e-01,-6.036324407483815158e-01,4.185683749034556089e-01,-2.615853222269622913e-01,2.964313805022748827e-02
-2.345945771836273341e-01,5.928846997246223910e-02,1.804860041323744502e-01,5.565275300442664719e-01,-1.704467883174954068e-01,-3.480524153905977802e-01,1.191496838487465619e-02,3.316898261985477547e-01,-1.084738906865303498e+00,3.471646101477795510e-01,-2.778831205985244496e-02,-2.533760129599845756e-01,-3.760035090861292562e-02,2.571562241333374965e-01,-3.278055108024802156e-02,5.266346209486391095e-01,6.976318873129133680e-01,3.324536303734774156e-01,1.733400981088248916e-01,1.085940329813417149e+00,-4.681630114848619462e-01,4.076553042670266747e-01,-1.357533394746881283e+00,6.431931449978616211e-01,-3.833936414132547710e-01,8.691282125042050222e-01,4.008000940548588353e-01,8.271890596908347548e-02,-1.697036790044259003e-01,4.294565223753133432e-01
2.894701342988123538e-01,-7.578307795489469534e-01,-6.823960130242585631e-01,-7.567697612910453953e-02,7.627143395156352756e-01,4.162892899654436207e-01,1.154013410037632026e-01,-5.126934410393825248e-01,5.080662975842724638e-01,-4.541189450876464279e-02,2.134067501788278198e-01,5.786584068801132741e-01,-3.505697741194088723e-01,6.261146730267518334e-01,2.786344878905271105e-02,1.100529996144250650e-01,-2.173084419512038290e-01,4.670257363820943808e-01,-4.641525556938115860e-01,5.440003838909007738e-02,-5.883805359948671709e-01,4.449419961884413244e-01,2.453034727729467013e-01,-3.155436757558404137e-01,2.090758217967408072e-01,2.444638122518459356e-01,6.963838233704549019e-01,-8.596850115540539961e-02,-5.764760772566055458e-01,-2.391015161102548747e-01
1.264481305089041552e+00,-6.183315098108216334e-01,9.035711921917900513e-01,-6.400870801158972112e-01,-1.437737388961787932e+00,6.550183975022410010e-01,1.957793837577466389e+00,-7.540056544344690970e-01,-2.705332147365019924e-01,1.863948933987174261e-01,-1.515017898950169473e+00,-1.075519691182701826e-01,-5.646652395567332977e-02,3.830708207876100113e-01,1.355421495869226778e+00,6.550962340042590926e-01,-1.117491699829267215e-01,-5.204623815120429375e-01,-7.374816261005350260e-01,-1.637717169160518349e+00,2.097096521016309278e+00,1.563167298416211271e+00,-2.346035846594729524e-01,-1.639305224373077463e+00,-8.910005183429332565e-01,-2.880148940809196811e-01,4.064167391172780475e-01,-2.978808654653051669e+00,1.322850820532786909e+00,-1.725784781962152736e-01
5.072362996281697400e-01,-5.744804374841292471e-01,7.391783560014294485e-01,3.797608041843835713e-01,3.430922782086061606e-01,3.808784458319533495e-01,-6.778970393861887267e-01,2.916776954120930410e-01,-9.439997915759044123e-01,-4.060385278626599259e-02,1.062777952710388107e-01,-6.061643007688846119e-01,-4.784049730614271523e-01,-8.484209024622726969e-02,-8.921598474820200408e-01,2.328612900592857415e-01,-2.180345975704613970e+00,1.881743108588835423e+00,-4.670297965815326524e-01,3.034381238671635672e-01,5.052881835960227885e-01,-1.882675966099271569e+00,8.625099495182260434e-03,-6.868771205945354286e-01,2.779349969586113467e-01,-1.096935118490624417e+00,9.243493694814708395e-01,-7.650351522793490400e-01,-1.758040478523401895e-01,-1.174016124055317745e+00
2.499414890836154368e-01,-4.132284560117752137e-01,9.945320303255117400e-02,1.959036017762788850e-01,-1.887053438431113561e-01,-3.023995799037626497e-01,1.036715025187476602e+00,7.661061529325738917e-01,2.593803709128860158e-01,-5.161880438996901965e-01,-2.321931394580130648e-01,5.704153009682271236e-01,3.161966104227094676e-01,-7.118652580989549561e-01,1.379374425897396950e-01,-9.517751042794109217e-01,-2.722970422793643541e-01,7.356116337807975247e-01,-9.569852665227601696e-01,5.675929386854101644e-01,1.199930693104582918e-01,-1.264931349848916475e-01,8.321544447601844086e-01,4.819535031575204048e-02,8.993621252804410160e-01,-3.361772272267369854e-01,-3.072904755156512513e-01,-6.046970797281654431e-01,3.219596083571329426e-01,4.795070308958321315e-01
4.532110376754069359e-01,3.184576506322505107e-01,-4.204929583476497285e-02,5.914223248547920836e-02,-5.511502115173393390e-01,-2.940187266091925933e-01,-1.065490005425142828e+00,-1.176230640889802115e-01,5.973058173712435526e-01,6.695457736531905679e-01,-3.648866582149773996e-01,-1.182876502609451430e+00,1.368558606223321261e-01,1.347247650746818071e+00,6.345282212253831045e-01,-1.491707479761863152e-02,2.040655212984357481e-01,-6.485770355311231139e-01,1.680854940218406146e-01,-1.713871539073892891e-01,1.338207777764924167e+00,-6.850045184755935157e-01,-9.822081641579794020e-01,-1.775430415609702828e-01,9.364061662244472783e-01,-8.332210000112715287e-01,-5.538623401618736342e-01,8.275855552434847606e-01,2.342635828319672153e-01,-4.992608081924480579e-01
-3.485107991366064306e-01,1.427973334141279915e+00,-5.727813744370164883e-01,-3.585577405379754973e-02,-1.417980495660713380e+00,1.664457897804465070e+00,1.218736072254936964e+00,-5.222712017689639108e-01,5.986091470167417272e-01,-2.443176783747045833e-01,7.296204861606576664e-01,-2.264414566998584899e-01,-7.816589923786866345e-01,1.368586000860603780e-01,-2.724528343905191496e-01,1.614925058598247976e+00,-3.049282835856222396e-01,-7.040867295032456896e-01,-2.504622657404064756e-01,-5.043660072875135736e-01,2.878839848001512602e-01,9.075223326377677147e-01,1.668463946632126493e+00,-3.447155699089022307e-01,-2.301349982250409931e-01,-3.352423852294691420e-01,9.180469949603772273e-01,8.769326119014214313e-03,-1.327576036654845026e-01,5.370174685149876892e-02
-1.440621198472577247e-01,6.380487894375498348e-01,-3.542413357801652007e-02,3.604415997674574879e-01,6.621859065794302168e-01,6.711053594212451623e-02,2.787699676369164714e-01,3.931880772109801470e-01,1.979780904612815362e-01,1.924847957085830119e-01,-4.455477833269654887e-03,5.686757684344091734e-02,3.029348962909945153e-01,3.924063771914778065e-01,-8.563751261031818940e-01,1.071423491799311234e-01,5.909721772315121857e-01,2.823070024082324214e-01,-5.505229338771276959e-01,-1.236361720841156059e-01,2.447969557415691222e-02,-2.021706864824968086e-01,6.855654428933287692e-01,5.517474040526942902e-01,5.938235988081182193e-02,-5.938693493422276815e-01,-1.589733484647395390e-01,5.717202385598266767e-01,-6.757909873147518454e-01,-8.226649529629056490e-01
4.017111444051823521e-01,4.523518286984626879e-01,1.391851492108423793e-01,1.588853624118436447e-01,3.661409051701989825e-01,8.110725443180230032e-01,-4.958613719199177483e-01,-1.419971150665751691e-01,7.771194047009978567e-02,-6.147479339329049441e-01,4.573853894627191025e-02,9.125673528611505381e-01,1.007750761675794693e-01,-2.473093067614702267e-01,6.027469878711559925e-01,-9.633728948071601517e-02,3.300809867937895548e-01,-4.549329202931405858e-01,-8.356743155430624995e-04,-4.056236451485730754e-01,-2.868043191040468010e-01,4.659739609711214259e-01,3.990883758763926759e-01,5.799116268064929275e-02,4.347237369284814856e-01,-4.150503184981850779e-01,-9.266468847582588764e-02,2.177305172454078175e-01,7.087486906757416438e-01,-2.580964505177949647e-02
-3.870346864759055538e-01,1.445112372082207886e+00,3.472509032552196784e-01,-4.289007493404584648e-01,-9.074225909833287806e-01,3.677407938095166723e-02,1.503038628886093665e-02,-1.565558384379910795e+00,1.091083375195424088e+00,1.431576205372413035e+00,8.013972348582919514e-01,4.963185242605553382e-01,2.666886050507246142e-01,-9.951407555441679209e-01,8.705206342744308268e-01,9.613899563190371200e-01,5.709936082256380401e-04,-1.497805371917052986e+00,-6.951477998043821271e-01,-2.488096991347250042e-01,1.256738627736036840e+00,-6.765932928657754086e-01,-5.466305132406296119e-01,-1.814652223155790667e+00,-1.917287899234618953e+00,-9.553234840037754250e-01,-2.548460580439385836e+00,3.031992831130274180e+00,6.185310036771047848e-01,-8.468349167358996121e-02
6.324193701366586096e-01,1.004540142806210845e+00,-1.086644382548984433e+00,-6.091857506004746403e-01,1.806742070636601305e+00,-5.817801554629865590e-01,1.041728958452899478e+00,4.858153607728567525e-01,4.385455865971972789e-01,-2.059356922788512512e-01,2.295647474488531903e-01,2.811315686323931362e-02,4.508476546741917446e-01,-8.453232361200013756e-01,-1.089278317370144800e+00,5.697868145252853178e-02,3.503053755354471610e-01,5.903026761177497805e-01,-6.185034409365495200e-01,-6.842047141740609240e-01,-3.122185921021085608e-01,-1.700920647013452136e+00,8.601344935307763118e-01,1.179071496040615230e+00,-5.094771319617302785e-01,-2.178051734385757499e+00,3.330999055991089586e-01,1.686032824432609489e-01,-1.180398836327920531e+00,-2.585332320891072233e-01
-2.318480218309795671e+00,3.741992509151583324e+00,-1.981004538062890730e-01,5.480758080141174826e-01,2.160652794154595213e+00,-2.141670941431786268e+00,1.170128218931921982e+00,1.162075386642031027e+00,1.373840697121081256e+00,7.090084037478923129e-01,-5.956472613018667372e-01,1.215203724483262526e-01,-6.233783166409837539e-01,8.142008927885744374e-01,7.360560224403683849e-01,7.125985305173331286e-01,-1.630166016054254374e+00,1.534541331741343662e+00,-4.938015227043170974e+00,1.767100599705376252e-02,-1.342926812362049471e+00,-2.589974651991637344e+00,3.765213156569243047e+00,-1.399549621911234221e+00,2.728096258684840070e+00,-9.794940106924286960e-01,2.986433477000012271e-01,-2.038862679138077727e+00,1.321647481313370287e+00,-3.775799336230789005e-01
4.492910437409483593e-01,-8.369869884413545513e-01,-2.855338642278113070e+00,-1.954674790019572450e+00,8.616613276843646529e-01,-1.740414066298317186e+00,1.611738466746691412e+00,1.869654450691627945e+00,-2.084662224818272680e+00,-3.342227985173031879e-01,-5.838458405085603792e-02,-1.542757827769623669e+00,-2.932545305852950257e+00,1.592188343403540873e+00,-9.795874502269859008e-01,1.023630393564369800e+00,-3.028261930304030347e+00,3.459658851246857125e+00,-6.330561004165803640e-02,9.296013801454709735e-02,7.403053013947257996e-03,1.672898781086819442e+00,1.379193728353214965e+00,7.759756665492146821e-01,-1.486486026899011659e+00,-1.868718160189562383e+00,-7.633586600312147752e-01,-1.437778480917711876e+00,6.437971967499424020e-01,-6.184926021887550140e-01
-5.430485453088143011e-01,3.697302875201483596e-01,-2.578579840568714365e-01,-8.893566018917415938e-01,-8.192815365978297626e-01,-4.299158695356761761e-01,7.937063095483275488e-01,-1.536334190156539159e-01,-4.819097893571563929e-01,8.627500263021098403e-01,3.097442204857140946e-01,5.580687166056484960e-01,-2.092691729844458060e-01,-5.352365476127729504e-01,3.045032690522015972e-01,-6.535106905985962333e-01,-1.601223748380656287e-01,1.198557005996096075e-02,-3.810929980867726052e-01,-2.026286980187597675e-01,-7.261185865015042096e-02,4.779216258166624209e-01,6.981947847123567974e-02,4.503244468788742405e-01,4.214707176164258495e-01,8.719316488003969745e-02,5.502975726512936427e-01,-5.378354053874996321e-01,3.441093934480607408e-01,9.014344104837492822e-01
-2.317915503181554662e-02,3.931588364133589697e-01,1.120159924100030624e+00,-1.006977415398309372e-01,5.419427711957675725e-02,2.845269208850699227e-01,-1.474765785051239675e-01,-5.248741687392830535e-01,4.755643172784968509e-01,4.269292898008925086e-02,2.529716039580851561e-01,4.458545949313069134e-01,1.152720427823063915e-01,4.887478673636174720e-01,3.338470050006522305e-01,1.819227933042861789e-01,-9.640853787023545562e-02,4.919814767502492248e-01,3.966924170782349379e-01,-5.341951174085482305e-03,2.835054284590061147e-01,1.101490002363481269e+00,9.287316748536983413e-02,3.901084435519442395e-01,-1.342240514920379699e-02,1.325192448753310104e-01,-4.265597882543235020e-01,1.040533283911089790e-01,2.426247238984056698e-01,-4.279570338628534421e-01
-8.170799606172596263e-01,-3.146275931297551898e-01,-7.397927806302354581e-01,3.813717875172769056e-01,2.437447774651274879e-01,2.758961808556353867e-01,1.331753720328268109e+00,-3.668592209832211015e-01,3.072194705502969900e-02,-3.663400628299366413e-01,8.659150002116369205e-01,-1.290042417944987196e+00,1.025275501086747809e+00,-1.125121341683547271e+00,-3.687384633240261000e-01,5.368133366452171318e-01,-3.388410579346708973e-01,-6.097284320465534008e-03,4.827271514012801967e-01,-3.845702410845413532e-01,-3.268901176433678391e-01,-1.065298290472488502e-01,-4.021358313940268103e-01,-2.299045259505115013e-01,-1.652690827639700932e-01,1.451899214808287875e+00,3.915357161996020630e-02,-2.232631874582154952e-01,-5.051240049904105467e-01,-1.467390297213396089e+00
2.751787689034080886e-01,1.074787496547206400e+00,1.590251643923237534e-01,9.367801150685900469e-02,-5.597558794983045205e-01,-1.965116392858488603e-01,4.074394821680874523e-01,3.977187035658232284e-01,-2.528298174907733786e-01,4.838872547366379617e-01,-5.552977596019212925e-01,-8.796173645292454379e-02,3.635595756313399901e-02,5.990767615644434496e-01,-3.945123207132013032e-01,-1.144944997367762507e-01,-1.045474887890900373e+00,1.181066540277498467e+00,8.610741891431279438e-01,-5.323424828445467716e-01,-2.172171752426179867e-02,-1.775585254863908669e-01,4.965531652842365418e-01,5.375509670308301624e-01,5.961732873338463357e-01,-9.832841807107457754e-02,3.446957251730926874e-02,-3.271871112436465778e-01,-2.413939261571624584e-01,-4.123798475683881359e-01
-2.917374084127065115e-01,1.233047915132633350e-02,-1.930997517183819651e-02,-4.633607911227858867e-01,-9.578984012476595700e-01,6.510107974388833207e-02,-1.876220836698547778e+00,2.495407680714086529e-01,1.127015372526435799e+00,8.591541228374159900e-01,-7.878460740521103789e-02,-1.026522531175141743e-02,8.504657349625693863e-01,-1.121719109236883755e-01,5.083715691292952643e-01,-8.974869729158539977e-01,-5.342854177170337504e-01,6.103401857902926997e-01,6.158571084176475141e-01,-6.001317038714649721e-01,-5.679761763969749522e-01,-7.197127497163451348e-01,-2.696348037501986733e-02,4.843286657182432897e-01,-3.221920862333044755e-01,-1.363353802312479379e+00,7.328516836281373514e-01,-4.973478585370736393e-01,1.300722504499990384e+00,1.201251861884248706e+00
-1.166977727094712369e+00,-7.014090894506137298e-03,-1.969862960419389575e-01,-4.288398260492843894e-01,1.061086366478122933e+00,-1.998058741958581852e-01,-8.693097423103869348e-01,-3.529064473492735110e-01,1.217144801150175315e+00,-5.771592756890092657e-01,-9.660072734368611025e-01,-1.572273286406344450e+00,9.855737634514164514e-01,1.770422736955837850e+00,7.941794030234857749e-01,4.279868000851032028e-01,-3.542193055642612887e-01,-6.331571897403547311e-01,4.517782981455282787e-01,-1.682589245439564396e-01,6.172363092977065646e-01,6.312397927874064951e-01,-8.665861198289058764e-01,-2.875900985423618383e-01,-1.633743267209648575e-01,-4.239746873517973302e-01,1.394947532773049559e-01,-1.032443854471172484e+00,-9.226699101127763258e-01,1.302469686823025663e+00
-6.743200143997961638e-01,7.688818819352970235e-02,4.341543751246987881e-01,3.653927338045881434e-01,2.858779636377636102e+00,5.913317616226256845e-01,6.945358764250672001e-01,-5.168553443749122900e-02,1.327137962160391371e+00,1.836763003498439670e-02,-9.601723348027911831e-01,3.819823901608818129e-01,2.412862129877451633e-01,-9.921648046318906067e-01,1.211407887674729622e+00,-6.370716451937974423e-01,-4.047650614840015981e-01,1.710219090992464608e+00,-6.539008855191950076e-01,-4.383112241219381811e-01,2.929381572010762991e+00,-5.260275425224387735e-01,-6.995152791834956529e-01,3.138432026426786758e-01,7.568472419595380085e-01,-1.465288294783992251e+00,4.422034257635734655e-01,-8.596137677655752984e-01,8.107427367065644930e-01,-2.003320596691411937e-01
-1.126710826181529734e+00,-1.124442907535888381e+00,-5.706253569293185945e-01,-1.634650259128505798e-02,-1.644081300722616490e+00,4.363645565945891147e-01,3.151013013598809587e-01,5.967372595405114888e-01,-1.654520682348294081e+00,-8.333960874756427550e-01,2.464334973786513672e+00,8.287716955294965882e-02,2.048159854760800425e-01,-6.736717739067074051e-01,5.999558912069767880e-01,-1.973268959628679653e+00,-2.209626316889178987e+00,-1.219337454654254138e+00,3.226440442990466728e+00,-1.987492731734267215e+00,2.769130876576323397e-01,5.131335908388371392e-01,-1.695334880471535133e+00,-1.011223968432089837e+00,2.567963645913275972e+00,-3.062023319505313257e+00,1.659010533734384341e+00,-1.573956508206680649e+00,-9.577150089049188408e-02,3.400538853893923519e-01
-8.535497861423994026e-01,1.518095658159917538e-01,7.471711583035359761e-01,2.922924072512903537e-01,-1.428191775108998418e-01,-4.240211717479928921e-02,-7.801597386041205472e-03,4.400136711645263876e-01,1.216428592314369866e-01,-1.633256565746188105e-01,6.991041108526145909e-01,9.821494309479404661e-02,-3.903779339652269642e-01,-1.202109863413786395e-01,-1.589486784027953903e-01,-1.263215462921298549e-01,4.721375133023094500e-02,2.879966005808063390e-01,4.138838919281352946e-01,-1.484764678775481461e-01,3.131645898343418666e-01,2.521631643904526654e-01,2.869208846389907919e-01,6.612931391718147589e-01,-5.320298266581695579e-01,-2.802566732489351620e-01,2.162901697483272934e-01,5.647090575758261233e-01,5.392022681233763493e-01,-9.683328874362381877e-02
-5.838838157236743431e-03,5.008679993169200539e-01,3.448768303901083576e-01,2.064972420089591087e-01,1.615011631741940512e-01,-5.100826129992345193e-01,1.048552096230224856e-01,-1.308181717468084981e+00,2.406595159947367835e-01,-2.598432317332481367e-01,-2.551902823675823995e-01,9.764444410234390803e-01,-1.944399301287031562e-02,5.717983728296412993e-01,6.709426023868053646e-01,1.589560524867445479e-01,1.789487778826864550e-01,-1.051414164360881198e+00,3.693906535714037709e-01,-2.091577482749769068e-01,1.656004430989552190e-01,3.271410360081151159e-01,4.371171944771482520e-01,-1.685621861563525170e-01,-5.139340607869273825e-01,-1.527831204557060119e+00,-7.091623007025544823e-01,4.432418611772609984e-01,-6.036420288714303695e-01,8.754684630890197106e-01
-3.325763510398407896e-01,-3.556096904682348736e-02,6.616958403398686128e-01,-1.130309171342155361e+00,-9.205537339362567240e-01,-3.756217232626289371e-01,8.524174242082749320e-01,-8.452969134467864798e-01,-3.214426596419073939e-02,-5.858668993635129940e-01,3.683375977589056216e-01,2.694436801346595731e-02,6.228608452067343482e-01,4.372614927513562288e-01,6.168772282686930952e-02,7.625709940983762536e-01,2.342967839412825048e-01,1.286686010606888642e-01,4.049284556059937895e-02,-3.425846840032330531e-01,-3.700519496945407077e-02,7.542448109712527327e-01,6.746074064764664979e-02,-3.137718084824712705e-01,1.963054840828922232e-01,-4.392672374095407672e-01,3.494498291024004666e-01,-7.575183020232476583e-01,-1.544189006861724500e-01,6.662772361040234514e-01
1.973184305731950916e-01,1.607471555597708435e-01,7.470299568144120883e-01,2.519712530455763266e-01,-4.581162366989351420e-01,-5.844713212546437386e-01,-5.793899138065226051e-01,1.270994796977888974e+00,-1.149386796745740735e+00,-2.413598615212371734e-01,-4.031874948577606865e+00,7.979523563768539662e-02,5.385928565509576771e-01,2.058694432751035086e-01,1.125500687298946589e+00,-2.882418229186702319e-01,8.415670039162400640e-01,-5.479773169844240899e-01,-4.277529466582524059e-02,-1.010631529624074432e+00,1.431560483232755088e+00,-1.900556803174964227e+00,-1.096545161784262978e+00,1.027945525364849733e+00,-1.474361714151321834e-01,8.231708498918384187e-01,-1.090706411722397240e+00,-2.141536219235391225e-01,-7.509160753310284431e-01,-1.512000558314171794e+00
8.431753668925237033e-01,-2.597051270292083380e-01,-1.933150126595485629e-01,-8.045669836099690331e-01,-2.541329684755936347e-01,-4.961187028496960583e-01,2.399072949870928451e-01,-2.251322163635988138e-01,3.698635981626636760e-01,2.456262977295760874e-01,-2.582794743728875630e-01,-4.615959511694152639e-01,-1.155083469746636810e-01,-5.579775609510992385e-02,-4.041587169198873619e-01,6.342861360067881815e-01,-1.367798760872255048e+00,5.942109380010243136e-01,2.937024689203076092e-02,1.253523926604485972e+00,2.837905411242024889e-01,5.055753480158612506e-02,2.281251294828741949e-01,2.056533382967575263e-01,-9.500010037475676850e-01,-1.730504699305262517e-01,-4.458561241044745604e-01,4.491836686735125594e-01,-7.988158368338481585e-01,-8.292799241168171687e-01
1.709901146584544285e-01,5.405462728498831027e-01,4.463063980090118399e-01,-6.277721782468714817e-01,-3.456580645385414208e-01,-3.551527480528853808e-01,-9.256687919885421556e-02,-4.782525159495936706e-01,5.037594437285365379e-01,-9.007430042175659235e-01,2.589669798809360324e-01,-1.597598127689866809e-01,-7.519430764613285190e-01,1.497065587045899759e+00,-2.250752384957290242e-01,9.347667758437631091e-01,5.779880124629612759e-01,-6.422180851286850567e-01,2.414432557236455001e-01,-1.058921247833255697e+00,-1.934077226630043222e-01,-6.122564512256141178e-01,2.178870984412235035e-01,-3.296398841373859856e-01,-6.688408664605879905e-02,-6.166278611396420750e-01,1.118307212869898093e+00,1.283335676244009571e-01,2.034772810163517631e-01,-1.641729054236992225e+00
-8.595002586815305712e-01,3.322093416731880522e-01,9.724938350615795757e-03,4.616422406612194496e-02,-4.003332940376129745e-01,-2.511299802473895837e-01,-4.740864467080664335e-01,6.947187654057080941e-01,-7.058435027924839233e-02,5.804251823241615149e-01,4.068340904609221709e-01,-3.701270141128967794e-01,-8.001891419115355619e-01,2.338399336994261002e-01,5.342832632314934438e-01,-2.560007169794518145e-01,-1.271926463417138997e+00,-1.057314492803073325e+00,9.913696349505790595e-01,-9.634177060173867435e-01,9.114940190617073501e-01,-6.784231355291328036e-01,1.100325429668021077e-01,-9.784817788448374465e-01,-7.906603519392510493e-02,1.416113838340297360e+00,-3.222860319731159495e-01,2.704479830357242598e-01,-2.944115716631806601e-01,1.128721105572191075e+00
9.071666192280094521e-01,-1.761241631220209769e-01,-1.099833828436476812e+00,-1.467734993214682149e+00,-1.616541519370767455e-01,7.798210398738578686e-01,6.236009739986842632e-02,1.724570665036331274e+00,4.212162452574944038e-01,3.578536105173048543e-01,-1.496322833566355592e-01,-3.752904668763164253e-02,-2.877356474413153564e-01,-5.962601865342846974e-01,-3.639299554604019660e-02,4.910216864126713127e-02,1.049994158735289673e+00,2.218272661438983051e-01,-1.869887273843919839e-01,2.562135405556712972e-02,3.088743811984330234e-01,-8.186216236071162111e-01,-1.120076202353045947e+00,1.586091678921539572e-01,1.019858509331915020e+00,2.495648425977596840e-01,1.025121594581087855e-02,1.236367618131358093e+00,-3.785012569623834033e-01,5.852271644720002941e-01
